KOT_No_,Price,Customer_Phone,Order_Type_year,Order_Type_month,Order_Type_day,Order_Type_hour,Status_year,Status_month,Status_day,Status_hour,Old_Value_year,Old_Value_month,Old_Value_day,Old_Value_hour,New_Value_year,New_Value_month,New_Value_day,New_Value_hour,Created_year,Created_month,Created_day,Created_hour,Complete_Duration_year,Complete_Duration_month,Complete_Duration_day,Complete_Duration_hour,Customer_Name_year,Customer_Name_month,Customer_Name_day,Customer_Name_hour,Item_Name_year,Item_Name_month,Item_Name_day,Item_Name_hour,Reason_year,Reason_month,Reason_day,Reason_hour,Bill_Print_Date_year,Bill_Print_Date_month,Bill_Print_Date_day,Bill_Print_Date_hour,Item_Modified_Date_year,Item_Modified_Date_month,Item_Modified_Date_day,Item_Modified_Date_hour,KOT_Item_Status_year,KOT_Item_Status_month,KOT_Item_Status_day,KOT_Item_Status_hour,User_year,User_month,User_day,User_hour
1.373089514685605,,-0.02454418324227455,,,,,,,,,,,,,,,,,2024,6,15,22,,,,,,,,,,,,,,,,,2024.0,6.0,16.0,0.0,2024.0,6.0,15.0,23.0,,,,,,,,
-0.5625272495520133,,-0.022771308555767603,,,,,,,,,,,,,,,,,2024,8,2,19,,,,,,,,,,,,,,,,,2024.0,8.0,2.0,23.0,2024.0,8.0,2.0,23.0,,,,,,,,
-0.5625272495520133,,-0.022771308555767603,,,,,,,,,,,,,,,,,2024,8,2,19,,,,,,,,,,,,,,,,,2024.0,8.0,2.0,23.0,2024.0,8.0,2.0,23.0,,,,,,,,
0.9368941875334658,,-0.022940923933701497,,,,,,,,,,,,,,,,,2024,8,14,22,,,,,,,,,,,,,,,,,2024.0,8.0,14.0,23.0,2024.0,8.0,14.0,23.0,,,,,,,,
1.1731666564075411,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
0.12811535177220737,,-0.022298763794371356,,,,,,,,,,,,,,,,,2024,5,13,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,13.0,23.0,,,,,,,,
-0.6443138733930394,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,4,12,20,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,12.0,20.0,,,,,,,,
1.3458273067385964,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,9,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,10.0,1.0,,,,,,,,
1.391264319983611,,-0.022410651649712954,,,,,,,,,,,,,,,,,2024,3,23,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,23.0,22.0,,,,,,,,
-0.45347841776397846,,-0.02262160855517288,,,,,,,,,,,,,,,,,2024,2,27,20,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,27.0,23.0,,,,,,,,
0.8096705504474251,,-0.02262290459279132,,,,,,,,,,,,,,,,,2024,3,29,23,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,29.0,23.0,,,,,,,,
-0.49891543100899294,,-0.02258226767479849,,,,,,,,,,,,,,,,,2024,5,3,20,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,3.0,20.0,,,,,,,,
1.0186808113744918,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
-1.2895194614722456,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,8,13,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,8.0,13.0,,,,,,,,
0.4825240550833206,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,21,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,21.0,23.0,,,,,,,,
2.0909943239568345,,-0.02261992395282723,,,,,,,,,,,,,,,,,2024,4,27,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,27.0,22.0,,,,,,,,
-0.2626429621349175,,-0.022620117627621714,,,,,,,,,,,,,,,,,2024,8,25,19,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,,,,,,,,
1.1731666564075411,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
0.7733209398514135,,-0.02262267607618788,,,,,,,,,,,,,,,,,2024,3,24,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,24.0,23.0,,,,,,,,
0.03724132528217833,,-0.02262422722516665,,,,,,,,,,,,,,,,,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,21.0,,,,,,,,
1.1731666564075411,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
0.8732823689904454,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
1.391264319983611,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,5,23,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,5.0,23.0,,,,,,,,
1.7820226338907357,,-0.02262010884214278,,,,,,,,,,,,,,,,,2024,4,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,21.0,23.0,,,,,,,,
1.8092848418377445,,-0.02454183093764544,,,,,,,,,,,,,,,,,2024,6,1,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,1.0,23.0,,,,,,,,
0.33712561269927416,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,16,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,16.0,21.0,,,,,,,,
-0.23538075418790877,,-0.02262290459279132,,,,,,,,,,,,,,,,,2024,3,29,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,29.0,21.0,,,,,,,,
-0.3444295859759436,,-0.02262286027408094,,,,,,,,,,,,,,,,,2024,3,16,19,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,16.0,20.0,,,,,,,,
-0.3626043912739494,,-0.02262286027408094,,,,,,,,,,,,,,,,,2024,3,16,19,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,16.0,19.0,,,,,,,,
-1.0168973820021585,,-0.024093937497525298,,,,,,,,,,,,,,,,,2024,7,5,19,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,0.0,,,,,,,,
0.40982483389129737,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,14,19,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,14.0,22.0,,,,,,,,
-1.135033616439196,,-0.02213097763788762,,,,,,,,,,,,,,,,,2024,2,22,19,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,22.0,22.0,,,,,,,,
1.3276525014405907,,-0.05151576918252458,,,,,,,,,,,,,,,,,2024,2,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,17.0,23.0,,,,,,,,
0.07359093587818995,,-0.022623017153430163,,,,,,,,,,,,,,,,,2024,1,12,21,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,12.0,21.0,,,,,,,,
-0.3898665992209581,,-0.023213211858632912,,,,,,,,,,,,,,,,,2024,1,22,20,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,22.0,21.0,,,,,,,,
0.03724132528217833,,-0.02262422722516665,,,,,,,,,,,,,,,,,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,21.0,,,,,,,,
0.03724132528217833,,-0.02262422722516665,,,,,,,,,,,,,,,,,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,21.0,,,,,,,,
-0.0445452985588478,,-0.022622302275537454,,,,,,,,,,,,,,,,,2024,2,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,2.0,21.0,,,,,,,,
1.3276525014405907,,-0.05151576918252458,,,,,,,,,,,,,,,,,2024,2,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,17.0,23.0,,,,,,,,
0.7733209398514135,,-0.02262267607618788,,,,,,,,,,,,,,,,,2024,3,24,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,24.0,22.0,,,,,,,,
1.8092848418377445,,-0.02454183093764544,,,,,,,,,,,,,,,,,2024,6,1,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,1.0,23.0,,,,,,,,
0.7642335372024106,,-0.02232020844820089,,,,,,,,,,,,,,,,,2024,3,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,21.0,,,,,,,,
0.03724132528217833,,-0.02262422722516665,,,,,,,,,,,,,,,,,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,21.0,,,,,,,,
1.1913414617055471,,-0.028960093333273262,,,,,,,,,,,,,,,,,2024,8,21,23,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,21.0,23.0,,,,,,,,
0.6733595107123815,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,20.0,,,,,,,,
-0.2626429621349175,,-0.022620117627621714,,,,,,,,,,,,,,,,,2024,8,25,19,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,,,,,,,,
-0.9714603687571439,,-0.025022765204730395,,,,,,,,,,,,,,,,,2024,5,7,17,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,7.0,17.0,,,,,,,,
0.6188350948183642,,-0.022617843133031418,,,,,,,,,,,,,,,,,2024,6,8,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,21.0,,,,,,,,
-0.3898665992209581,,-0.023213211858632912,,,,,,,,,,,,,,,,,2024,1,22,20,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,22.0,21.0,,,,,,,,
2.0909943239568345,,-0.02261992395282723,,,,,,,,,,,,,,,,,2024,4,27,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,27.0,22.0,,,,,,,,
-0.9714603687571439,,-0.025022765204730395,,,,,,,,,,,,,,,,,2024,5,7,17,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,7.0,17.0,,,,,,,,
1.1913414617055471,,-0.028960093333273262,,,,,,,,,,,,,,,,,2024,8,21,23,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,21.0,23.0,,,,,,,,
-1.0168973820021585,,-0.024093937497525298,,,,,,,,,,,,,,,,,2024,7,5,19,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,6.0,0.0,,,,,,,,
1.3276525014405907,,-0.05151576918252458,,,,,,,,,,,,,,,,,2024,2,17,23,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,17.0,23.0,,,,,,,,
1.1731666564075411,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
1.391264319983611,,-0.022410651649712954,,,,,,,,,,,,,,,,,2024,3,23,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,23.0,22.0,,,,,,,,
0.03724132528217833,,-0.02262422722516665,,,,,,,,,,,,,,,,,2024,9,14,20,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,14.0,21.0,,,,,,,,
1.7820226338907357,,-0.02262010884214278,,,,,,,,,,,,,,,,,2024,4,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,21.0,23.0,,,,,,,,
0.12811535177220737,,-0.022298763794371356,,,,,,,,,,,,,,,,,2024,5,13,23,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,13.0,23.0,,,,,,,,
-0.49891543100899294,,-0.02258226767479849,,,,,,,,,,,,,,,,,2024,5,3,20,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,3.0,20.0,,,,,,,,
0.6188350948183642,,-0.022617843133031418,,,,,,,,,,,,,,,,,2024,6,8,21,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,21.0,,,,,,,,
-0.2626429621349175,,-0.022620117627621714,,,,,,,,,,,,,,,,,2024,8,25,19,,,,,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,,,,,,,,
-0.6443138733930394,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,4,12,20,,,,,,,,,,,,,,,,,,,,,2024.0,4.0,12.0,20.0,,,,,,,,
0.8732823689904454,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,21.0,,,,,,,,
0.7642335372024106,,-0.02232020844820089,,,,,,,,,,,,,,,,,2024,3,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,21.0,,,,,,,,
0.6733595107123815,,-0.022618536662151474,,,,,,,,,,,,,,,,,2024,3,10,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,10.0,20.0,,,,,,,,
1.8092848418377445,,-0.02454183093764544,,,,,,,,,,,,,,,,,2024,6,1,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,1.0,23.0,,,,,,,,
-1.434917903856292,,-0.02898426209755489,,,,,,,,,,,,,,,,,2024,7,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.028153922633175427,,-0.022623780813386077,,,,,,,,,,,,,,,,,2024,4,8,22,,,,,,,,,,,,,,,,,2024.0,4.0,8.0,23.0,2024.0,4.0,8.0,22.0,,,,,,,,
-0.8624115369691091,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,4,12,20,,,,,,,,,,,,,,,,,2024.0,4.0,12.0,23.0,2024.0,4.0,12.0,23.0,,,,,,,,
0.32803821005027123,,-0.05151576883534222,,,,,,,,,,,,,,,,,2024,4,30,23,,,,,,,,,,,,,,,,,2024.0,4.0,30.0,23.0,2024.0,4.0,30.0,23.0,,,,,,,,
0.6097476921693612,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,2,22,,,,,,,,,,,,,,,,,2024.0,5.0,2.0,23.0,2024.0,5.0,2.0,23.0,,,,,,,,
0.6097476921693612,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,2,22,,,,,,,,,,,,,,,,,2024.0,5.0,2.0,23.0,2024.0,5.0,2.0,23.0,,,,,,,,
0.10994054647420155,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,4,20,,,,,,,,,,,,,,,,,2024.0,5.0,4.0,23.0,2024.0,5.0,4.0,23.0,,,,,,,,
0.10994054647420155,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,8,21,,,,,,,,,,,,,,,,,2024.0,5.0,8.0,23.0,2024.0,5.0,8.0,21.0,,,,,,,,
0.8005831477984222,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,15,23,,,,,,,,,,,,,,,,,2024.0,5.0,15.0,23.0,2024.0,5.0,15.0,23.0,,,,,,,,
0.19172717031522768,,-0.022625204749453703,,,,,,,,,,,,,,,,,2024,5,17,21,,,,,,,,,,,,,,,,,2024.0,5.0,17.0,22.0,2024.0,5.0,17.0,21.0,,,,,,,,
-0.6806634839890511,,-0.022410321164474743,,,,,,,,,,,,,,,,,2024,5,22,20,,,,,,,,,,,,,,,,,2024.0,5.0,22.0,23.0,2024.0,5.0,22.0,21.0,,,,,,,,
-0.09906971445286522,,-0.022618440336701094,,,,,,,,,,,,,,,,,2024,6,6,20,,,,,,,,,,,,,,,,,2024.0,6.0,7.0,0.0,2024.0,6.0,7.0,0.0,,,,,,,,
0.6824469133613844,,-0.022618440336701094,,,,,,,,,,,,,,,,,2024,6,6,21,,,,,,,,,,,,,,,,,2024.0,6.0,7.0,0.0,2024.0,6.0,6.0,22.0,,,,,,,,
-0.3716917939229523,,-0.022618440336701094,,,,,,,,,,,,,,,,,2024,6,6,20,,,,,,,,,,,,,,,,,2024.0,6.0,7.0,0.0,2024.0,6.0,7.0,0.0,,,,,,,,
0.6188350948183642,,-0.022411234101074734,,,,,,,,,,,,,,,,,2024,7,3,23,,,,,,,,,,,,,,,,,2024.0,7.0,4.0,0.0,2024.0,7.0,4.0,0.0,,,,,,,,
0.6370099001163699,,-0.022620674531658114,,,,,,,,,,,,,,,,,2024,7,11,23,,,,,,,,,,,,,,,,,2024.0,7.0,11.0,23.0,2024.0,7.0,11.0,23.0,,,,,,,,
-0.6443138733930394,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,7,16,20,,,,,,,,,,,,,,,,,2024.0,7.0,16.0,21.0,2024.0,7.0,16.0,21.0,,,,,,,,
1.9819454921687996,,-0.02262217397694589,,,,,,,,,,,,,,,,,2024,8,10,22,,,,,,,,,,,,,,,,,2024.0,8.0,10.0,23.0,2024.0,8.0,10.0,22.0,,,,,,,,
1.7729352312417328,,-0.022620117627621714,,,,,,,,,,,,,,,,,2024,8,25,22,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,2024.0,8.0,25.0,22.0,,,,,,,,
-0.9078485502141236,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,9,9,18,,,,,,,,,,,,,,,,,2024.0,9.0,9.0,20.0,2024.0,9.0,9.0,19.0,,,,,,,,
-1.162295824386205,,-0.05151576919429347,,,,,,,,,,,,,,,,,2024,9,21,14,,,,,,,,,,,,,,,,,2024.0,9.0,21.0,15.0,2024.0,9.0,21.0,14.0,,,,,,,,
1.5548375676656632,,-0.024081557610239727,,,,,,,,,,,,,,,,,2024,9,22,21,,,,,,,,,,,,,,,,,2024.0,9.0,23.0,0.0,2024.0,9.0,22.0,22.0,,,,,,,,
1.5548375676656632,,-0.024081557610239727,,,,,,,,,,,,,,,,,2024,9,22,21,,,,,,,,,,,,,,,,,2024.0,9.0,23.0,0.0,2024.0,9.0,22.0,22.0,,,,,,,,
-0.7624501078300772,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,9,25,19,,,,,,,,,,,,,,,,,2024.0,9.0,25.0,23.0,2024.0,9.0,25.0,19.0,,,,,,,,
0.4916114577323235,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,7,7,20,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,7.0,20.0,,,,,,,,
-0.45347841776397846,,-0.02262286305448201,,,,,,,,,,,,,,,,,2024,3,27,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,27.0,20.0,,,,,,,,
-0.8078871210750916,,-0.04824532425776222,,,,,,,,,,,,,,,,,2024,1,17,18,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,17.0,19.0,,,,,,,,
0.5643106789243467,,-0.02260714816585162,,,,,,,,,,,,,,,,,2024,3,23,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,23.0,22.0,,,,,,,,
-0.5988768601480249,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,28,20,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,28.0,20.0,,,,,,,,
-0.19903114359189716,,-0.022622252010593678,,,,,,,,,,,,,,,,,2024,3,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,21.0,22.0,,,,,,,,
0.16446496236821898,,-0.022474347625373967,,,,,,,,,,,,,,,,,2024,3,9,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,9.0,21.0,,,,,,,,
0.5643106789243467,,-0.02260714816585162,,,,,,,,,,,,,,,,,2024,3,23,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,23.0,22.0,,,,,,,,
-0.46256582041298133,,-0.022622252010593678,,,,,,,,,,,,,,,,,2024,3,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,21.0,22.0,,,,,,,,
0.6370099001163699,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,2,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,21.0,,,,,,,,
0.37347522329528576,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,3,2,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,2.0,21.0,,,,,,,,
-0.5625272495520133,,-0.022622252010593678,,,,,,,,,,,,,,,,,2024,3,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,21.0,21.0,,,,,,,,
-0.8169745237240946,,-0.04824532425776222,,,,,,,,,,,,,,,,,2024,1,17,18,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,17.0,18.0,,,,,,,,
-0.2626429621349175,,-0.022623038113829336,,,,,,,,,,,,,,,,,2024,5,30,20,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,30.0,20.0,,,,,,,,
-0.8078871210750916,,-0.04824532425776222,,,,,,,,,,,,,,,,,2024,1,17,18,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,17.0,19.0,,,,,,,,
1.0459430193215007,,-0.02232886029429271,,,,,,,,,,,,,,,,,2024,1,6,22,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,6.0,22.0,,,,,,,,
-0.19903114359189716,,-0.022622252010593678,,,,,,,,,,,,,,,,,2024,3,21,22,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,21.0,22.0,,,,,,,,
-0.5625272495520133,,-0.022622252010593678,,,,,,,,,,,,,,,,,2024,3,21,21,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,21.0,21.0,,,,,,,,
-0.5988768601480249,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,28,20,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,28.0,20.0,,,,,,,,
-0.8169745237240946,,-0.04824532425776222,,,,,,,,,,,,,,,,,2024,1,17,18,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,17.0,18.0,,,,,,,,
0.4916114577323235,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,7,7,20,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,7.0,20.0,,,,,,,,
-0.45347841776397846,,-0.02262286305448201,,,,,,,,,,,,,,,,,2024,3,27,20,,,,,,,,,,,,,,,,,,,,,2024.0,3.0,27.0,20.0,,,,,,,,
-0.2626429621349175,,-0.022623038113829336,,,,,,,,,,,,,,,,,2024,5,30,20,,,,,,,,,,,,,,,,,,,,,2024.0,5.0,30.0,20.0,,,,,,,,
-0.6443138733930394,,-0.02262297577988536,,,,,,,,,,,,,,,,,2024,4,9,20,,,,,,,,,,,,,,,,,2024.0,4.0,10.0,0.0,2024.0,4.0,9.0,22.0,,,,,,,,
-0.43530361246597266,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,4,16,22,,,,,,,,,,,,,,,,,2024.0,4.0,17.0,0.0,2024.0,4.0,16.0,22.0,,,,,,,,
1.0368556166724976,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,16,0,,,,,,,,,,,,,,,,,2024.0,5.0,16.0,0.0,2024.0,5.0,16.0,0.0,,,,,,,,
-0.5988768601480249,,-0.022623038113829336,,,,,,,,,,,,,,,,,2024,5,30,20,,,,,,,,,,,,,,,,,2024.0,5.0,30.0,22.0,2024.0,5.0,30.0,22.0,,,,,,,,
-0.9441981608101352,,-0.02247877169951985,,,,,,,,,,,,,,,,,2024,6,5,17,,,,,,,,,,,,,,,,,2024.0,6.0,5.0,18.0,2024.0,6.0,5.0,17.0,,,,,,,,
-0.9441981608101352,,-0.02247877169951985,,,,,,,,,,,,,,,,,2024,6,5,17,,,,,,,,,,,,,,,,,2024.0,6.0,5.0,18.0,2024.0,6.0,5.0,17.0,,,,,,,,
-0.9441981608101352,,-0.02247877169951985,,,,,,,,,,,,,,,,,2024,6,5,17,,,,,,,,,,,,,,,,,2024.0,6.0,5.0,18.0,2024.0,6.0,5.0,17.0,,,,,,,,
0.9278067848844629,,-0.022356425720093984,,,,,,,,,,,,,,,,,2024,7,6,21,,,,,,,,,,,,,,,,,2024.0,7.0,7.0,0.0,2024.0,7.0,6.0,22.0,,,,,,,,
-0.2535555594859146,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,8,20,22,,,,,,,,,,,,,,,,,2024.0,8.0,20.0,23.0,2024.0,8.0,20.0,23.0,,,,,,,,
-1.2259076429292253,,-0.022327287481723385,,,,,,,,,,,,,,,,,2024,10,14,14,,,,,,,,,,,,,,,,,2024.0,10.0,14.0,15.0,2024.0,10.0,14.0,14.0,,,,,,,,
-1.1895580323332136,,-0.022327287481723385,,,,,,,,,,,,,,,,,2024,10,14,14,,,,,,,,,,,,,,,,,2024.0,10.0,14.0,15.0,2024.0,10.0,14.0,14.0,,,,,,,,
0.36438782064628283,,-0.022583823852036975,,,,,,,,,,,,,,,,,2024,10,14,23,,,,,,,,,,,,,,,,,2024.0,10.0,15.0,0.0,2024.0,10.0,14.0,23.0,,,,,,,,
-0.48982802835999006,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,7,17,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,17.0,22.0,,,,,,,,
-0.48982802835999006,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,7,17,22,,,,,,,,,,,,,,,,,,,,,2024.0,7.0,17.0,22.0,,,,,,,,
-0.008195687962836188,,-0.026058152206596685,,,,,,,,,,,,,,,,,2024,9,11,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,11.0,21.0,,,,,,,,
1.5911871782616749,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,8,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,22.0,,,,,,,,
1.945595881572788,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,8,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,23.0,,,,,,,,
1.945595881572788,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,8,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,23.0,,,,,,,,
-0.008195687962836188,,-0.026058152206596685,,,,,,,,,,,,,,,,,2024,9,11,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,11.0,21.0,,,,,,,,
-0.008195687962836188,,-0.026058152206596685,,,,,,,,,,,,,,,,,2024,9,11,21,,,,,,,,,,,,,,,,,,,,,2024.0,9.0,11.0,21.0,,,,,,,,
1.945595881572788,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,8,23,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,23.0,,,,,,,,
1.5911871782616749,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,6,8,22,,,,,,,,,,,,,,,,,,,,,2024.0,6.0,8.0,22.0,,,,,,,,
1.6820612047517038,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,4,14,22,,,,,,,,,,,,,,,,,2024.0,4.0,14.0,23.0,2024.0,4.0,14.0,22.0,,,,,,,,
0.04632872793118123,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,5,17,21,,,,,,,,,,,,,,,,,2024.0,5.0,17.0,22.0,2024.0,5.0,17.0,21.0,,,,,,,,
0.9459815901824686,,-0.023287870296652156,,,,,,,,,,,,,,,,,2024,8,23,22,,,,,,,,,,,,,,,,,2024.0,8.0,23.0,22.0,2024.0,8.0,23.0,22.0,,,,,,,,
-0.18994374094289426,,-0.02247877169951985,,,,,,,,,,,,,,,,,2024,8,25,19,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,2024.0,8.0,25.0,19.0,,,,,,,,
-0.18994374094289426,,-0.02247877169951985,,,,,,,,,,,,,,,,,2024,8,25,19,,,,,,,,,,,,,,,,,2024.0,8.0,25.0,22.0,2024.0,8.0,25.0,19.0,,,,,,,,
-0.18085633829389136,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,2,3,20,,,,,,,,,,,,,,,,,,,,,2024.0,2.0,3.0,20.0,,,,,,,,
-1.1895580323332136,,-0.051515769197235696,,,,,,,,,,,,,,,,,2024,1,25,14,,,,,,,,,,,,,,,,,,,,,2024.0,1.0,25.0,15.0,,,,,,,,
