Date,Item_Name,Qty_,Timestamp,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2024-04-21,GULAB JAMUN,1.0,2024-04-21 22:04:18+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-12-29,GULAB JAMUN,1.0,2023-12-29 22:36:10+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-07-28,GULAB JAMUN,1.0,2023-07-28 15:20:01+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-01-14,GULAB JAMUN,1.0,2024-01-14 22:44:59+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-10-16,GULAB JAMUN,1.0,2023-10-16 23:17:28+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-07-09,GULAB JAMUN,1.0,2023-07-09 15:16:47+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-11-13,GULAB JAMUN,3.0,2023-11-13 22:56:44+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-01-05,GULAB JAMUN,8.0,2024-01-06 00:25:21+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-02-08,GULAB JAMUN,1.0,2024-02-08 22:34:14+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-07-20,GULAB JAMUN,1.0,2023-07-20 21:57:23+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-21,GULAB JAMUN,1.0,2024-03-21 22:58:20+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-22,GULAB JAMUN,1.0,2024-03-22 23:25:23+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-08,GULAB JAMUN,1.0,2023-08-08 22:12:46+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-05,GULAB JAMUN,1.0,2023-08-05 23:00:01+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-12-27,GULAB JAMUN,1.0,2023-12-27 23:06:54+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-02-24,GULAB JAMUN,2.0,2024-02-25 00:01:58+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-10,GULAB JAMUN,2.0,2023-08-10 21:50:37+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-03,GULAB JAMUN,1.0,2024-03-03 22:34:30+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-06-03,GULAB JAMUN,6.0,2024-06-04 01:10:28+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-04,GULAB JAMUN,1.0,2023-08-04 21:40:19+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-04-13,GULAB JAMUN,1.0,2024-04-13 22:29:16+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-09,GULAB JAMUN,1.0,2023-08-10 00:05:59+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-10-31,GULAB JAMUN,1.0,2023-10-31 23:07:49+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-31,GULAB JAMUN,1.0,2024-03-31 14:18:13+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-09,GULAB JAMUN,2.0,2024-03-10 00:48:09+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-04-14,GULAB JAMUN,1.0,2024-04-14 15:52:05+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-03-31,GULAB JAMUN,1.0,2024-03-31 23:49:34+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-06-12,GULAB JAMUN,1.0,2024-06-12 23:05:14+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-13,GULAB JAMUN,1.0,2023-08-14 00:23:34+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-04-26,GULAB JAMUN,1.0,2024-04-26 22:33:16+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-09-03,GULAB JAMUN,1.0,2023-09-04 00:15:00+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-01-03,GULAB JAMUN,1.0,2024-01-04 00:02:58+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-07-15,GULAB JAMUN,1.0,2023-07-15 23:55:39+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-02-02,GULAB JAMUN,1.0,2024-02-02 15:20:43+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-08-29,GULAB JAMUN,2.0,2023-08-29 22:59:26+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2024-05-14,GULAB JAMUN,1.0,2024-05-14 23:41:43+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-09-03,GULAB JAMUN,1.0,2023-09-03 13:33:33+00:00,Fresh Milk (tabela),ML,135.0,0.135,LTR,ML,1000
2023-11-19,Garlic Naan,1.0,2023-11-19 20:32:48+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-03-16,Garlic Naan,2.0,2024-03-16 23:17:02+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-03-16,Garlic Naan,1.0,2024-03-16 22:59:42+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-07-09,Garlic Naan,1.0,2023-07-09 22:55:52+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-05-17,Garlic Naan,1.0,2024-05-17 22:57:55+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-06-01,Garlic Naan,3.0,2024-06-01 13:23:12+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-09-22,Garlic Naan,1.0,2023-09-22 20:33:20+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-11-11,Garlic Naan,1.0,2023-11-11 12:31:12+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-02-03,Garlic Naan,1.0,2024-02-03 15:24:51+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-10-28,Garlic Naan,3.0,2023-10-28 14:12:55+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-01-16,Garlic Naan,1.0,2024-01-16 23:23:21+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-09-01,Garlic Naan,1.0,2023-09-01 22:57:48+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-01-01,Garlic Naan,2.0,2024-01-01 21:50:06+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-10-29,Garlic Naan,1.0,2023-10-29 23:29:19+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-07-02,Garlic Naan,1.0,2023-07-02 21:03:34+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-08-12,Garlic Naan,1.0,2023-08-12 21:47:26+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-06-14,Garlic Naan,1.0,2024-06-14 22:11:23+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-02-10,Garlic Naan,2.0,2024-02-10 20:04:13+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-03-10,Garlic Naan,1.0,2024-03-10 22:13:45+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-06-11,Garlic Naan,1.0,2024-06-11 14:55:37+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-05-31,Garlic Naan,1.0,2024-05-31 22:02:47+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-03-04,Garlic Naan,1.0,2024-03-04 21:36:33+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-12-09,Garlic Naan,1.0,2023-12-09 21:37:21+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-04-17,Garlic Naan,1.0,2024-04-17 15:30:31+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-06-15,Garlic Naan,1.0,2024-06-16 00:53:07+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-04-05,Garlic Naan,1.0,2024-04-05 15:17:01+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-12-21,Garlic Naan,1.0,2023-12-21 19:12:58+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-02-16,Garlic Naan,1.0,2024-02-16 14:02:51+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2023-11-12,Garlic Naan,2.0,2023-11-12 20:36:15+00:00,Eggs,GM,20.0,20.0,PCS,PCS,1
2024-05-26,Garlic Naan,1.0,2024-05-26 19:15:23+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-03-31,Garlic Naan,1.0,2024-03-31 13:22:03+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-05,Garlic Naan,2.0,2024-05-05 20:30:16+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-07-06,Garlic Naan,2.0,2023-07-06 19:40:13+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-26,Garlic Naan,2.0,2023-08-26 22:25:04+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-12,Garlic Naan,1.0,2023-11-12 12:39:11+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-16,Garlic Naan,2.0,2024-05-16 19:30:50+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-07-23,Garlic Naan,1.0,2023-07-23 20:34:42+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-09-30,Garlic Naan,1.0,2023-09-30 14:11:57+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-06-01,Garlic Naan,1.0,2024-06-01 15:52:52+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-06,Garlic Naan,2.0,2023-08-06 21:09:48+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-01-20,Garlic Naan,1.0,2024-01-20 19:43:14+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-12-08,Garlic Naan,2.0,2023-12-08 20:38:04+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-19,Garlic Naan,2.0,2023-08-19 20:39:57+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-11,Garlic Naan,1.0,2024-05-11 19:03:14+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-13,Garlic Naan,1.0,2024-05-13 14:05:16+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-15,Garlic Naan,1.0,2023-11-15 19:07:55+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-12,Garlic Naan,2.0,2024-02-12 22:31:44+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-27,Garlic Naan,1.0,2024-02-27 22:02:14+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-03,Garlic Naan,1.0,2023-11-03 21:23:20+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-29,Garlic Naan,1.0,2023-10-29 19:43:44+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-29,Garlic Naan,1.0,2023-10-29 23:29:19+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-09-10,Garlic Naan,1.0,2023-09-10 14:43:59+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-06-13,Garlic Naan,1.0,2024-06-13 21:49:18+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-15,Garlic Naan,1.0,2024-02-15 22:47:54+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-27,Garlic Naan,1.0,2023-10-27 22:43:33+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-04,Garlic Naan,2.0,2023-11-04 20:46:34+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-21,Garlic Naan,1.0,2024-05-21 19:41:36+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-13,Garlic Naan,1.0,2023-10-13 23:48:56+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-07-16,Garlic Naan,1.0,2023-07-16 19:23:52+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-12-04,Garlic Naan,2.0,2023-12-04 22:27:27+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-05-20,Garlic Naan,1.0,2024-05-20 22:13:56+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-15,Garlic Naan,1.0,2023-10-15 13:12:36+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-06-08,Garlic Naan,1.0,2024-06-08 15:26:21+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-06-02,Garlic Naan,1.0,2024-06-02 22:54:09+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-11-10,Garlic Naan,1.0,2023-11-10 23:36:55+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-26,Garlic Naan,2.0,2023-08-26 20:51:26+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-09,Garlic Naan,2.0,2023-08-09 19:41:47+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-03-17,Garlic Naan,1.0,2024-03-17 21:01:47+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-02-05,Garlic Naan,2.0,2024-02-05 20:51:11+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-03-04,Garlic Naan,1.0,2024-03-04 21:36:33+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-01-27,Garlic Naan,2.0,2024-01-27 19:13:31+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-08,Garlic Naan,1.0,2023-10-08 12:40:58+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-04-20,Garlic Naan,1.0,2024-04-20 23:49:35+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-08-21,Garlic Naan,2.0,2023-08-21 14:06:17+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-01-27,Garlic Naan,1.0,2024-01-27 20:13:25+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-12-13,Garlic Naan,2.0,2023-12-13 19:59:54+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-10-11,Garlic Naan,2.0,2023-10-11 19:33:18+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2024-04-28,Garlic Naan,1.0,2024-04-28 14:35:14+00:00,Maida,GM,150.0,0.15,Kg,GM,1000
2023-07-27,Garlic Naan,1.0,2023-07-27 19:15:38+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-08,Garlic Naan,2.0,2024-06-08 15:17:11+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-21,Garlic Naan,1.0,2024-05-21 19:41:36+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-26,Garlic Naan,1.0,2024-05-26 21:17:20+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-05,Garlic Naan,2.0,2024-06-05 19:43:23+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-17,Garlic Naan,2.0,2024-04-17 14:35:46+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-10,Garlic Naan,1.0,2023-11-10 23:10:18+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-11,Garlic Naan,1.0,2024-06-11 14:55:37+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-11,Garlic Naan,1.0,2024-03-11 19:35:42+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-31,Garlic Naan,1.0,2024-03-31 13:22:03+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-25,Garlic Naan,1.0,2023-08-25 22:48:24+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-30,Garlic Naan,2.0,2023-11-30 22:40:12+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-08,Garlic Naan,2.0,2023-12-08 20:38:04+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-15,Garlic Naan,1.0,2023-08-15 22:36:50+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-14,Garlic Naan,1.0,2023-08-14 20:18:09+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-16,Garlic Naan,1.0,2023-09-16 12:36:10+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-16,Garlic Naan,1.0,2024-02-16 21:40:23+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-31,Garlic Naan,1.0,2023-12-31 15:57:03+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-11,Garlic Naan,1.0,2023-11-11 12:31:12+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-09,Garlic Naan,1.0,2024-01-09 23:00:41+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-13,Garlic Naan,1.0,2023-10-13 23:48:56+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-06-14,Garlic Naan,1.0,2024-06-14 20:16:21+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-04,Garlic Naan,1.0,2024-04-04 23:49:08+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-30,Garlic Naan,1.0,2023-09-30 14:11:57+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-13,Garlic Naan,2.0,2023-11-13 21:41:06+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-02,Garlic Naan,1.0,2023-10-02 12:50:00+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-31,Garlic Naan,5.0,2023-12-31 19:14:29+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-11,Garlic Naan,1.0,2023-12-11 22:34:35+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-02-03,Garlic Naan,1.0,2024-02-03 15:24:51+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-04,Garlic Naan,2.0,2023-12-04 22:27:27+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-06,Garlic Naan,1.0,2023-07-06 23:01:57+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-24,Garlic Naan,2.0,2024-03-24 19:42:48+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-15,Garlic Naan,1.0,2023-07-15 20:41:20+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-31,Garlic Naan,1.0,2023-10-31 22:23:18+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-22,Garlic Naan,1.0,2023-09-22 20:33:20+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-13,Garlic Naan,3.0,2023-10-13 20:43:44+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-09,Garlic Naan,3.0,2023-12-09 19:15:57+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-31,Garlic Naan,1.0,2023-10-31 22:14:05+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-10-04,Garlic Naan,2.0,2023-10-04 18:57:21+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-04,Garlic Naan,1.0,2024-04-04 23:49:08+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-09,Garlic Naan,2.0,2024-03-09 12:27:41+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-03,Garlic Naan,1.0,2023-07-03 19:39:41+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-05-19,Garlic Naan,1.0,2024-05-19 15:21:20+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-01-27,Garlic Naan,1.0,2024-01-27 23:28:37+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-09-11,Garlic Naan,1.0,2023-09-11 19:08:02+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-12-03,Garlic Naan,1.0,2023-12-03 23:48:32+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-11-12,Garlic Naan,1.0,2023-11-12 23:06:51+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-07-02,Garlic Naan,1.0,2023-07-02 21:14:30+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-03-03,Garlic Naan,3.0,2024-03-03 21:58:44+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2023-08-30,Garlic Naan,1.0,2023-08-30 23:28:30+00:00,Sugar,GM,3.0,0.003,Kg,GM,1000
2024-04-17,Garlic Naan,1.0,2024-04-17 19:41:10+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-05,Garlic Naan,1.0,2023-08-05 15:54:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-10,Garlic Naan,1.0,2023-09-10 15:43:42+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-29,Garlic Naan,1.0,2023-09-29 20:05:17+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-15,Garlic Naan,1.0,2023-07-15 20:41:20+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-12,Garlic Naan,2.0,2024-02-12 22:31:44+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-14,Garlic Naan,1.0,2024-02-14 23:45:53+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-04-09,Garlic Naan,1.0,2024-04-09 22:49:38+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-04,Garlic Naan,1.0,2023-11-04 22:37:12+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-04,Garlic Naan,1.0,2024-05-04 23:04:42+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-27,Garlic Naan,1.0,2023-08-27 22:05:45+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-31,Garlic Naan,1.0,2023-12-31 15:57:03+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-31,Garlic Naan,1.0,2024-01-31 21:19:24+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-20,Garlic Naan,1.0,2024-02-20 19:48:06+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-01,Garlic Naan,2.0,2023-08-01 20:56:27+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-23,Garlic Naan,1.0,2023-09-23 12:04:48+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-06-08,Garlic Naan,1.0,2024-06-08 15:26:21+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-03,Garlic Naan,1.0,2023-11-03 21:19:37+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-10,Garlic Naan,1.0,2023-09-10 14:43:59+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-14,Garlic Naan,2.0,2024-01-14 23:27:12+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-02,Garlic Naan,1.0,2023-07-02 19:28:56+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-05,Garlic Naan,1.0,2024-05-05 23:27:42+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-05,Garlic Naan,1.0,2023-11-05 12:00:59+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-28,Garlic Naan,1.0,2024-05-28 22:03:59+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-12,Garlic Naan,1.0,2023-11-12 23:26:25+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-27,Garlic Naan,1.0,2024-02-27 22:57:39+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-21,Garlic Naan,2.0,2024-01-21 20:51:42+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-03-03,Garlic Naan,3.0,2024-03-03 12:17:24+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-07,Garlic Naan,1.0,2023-08-07 22:51:13+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-11,Garlic Naan,1.0,2024-05-11 20:44:10+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-02-10,Garlic Naan,2.0,2024-02-10 20:04:13+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-06-02,Garlic Naan,1.0,2024-06-02 22:54:09+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-21,Garlic Naan,1.0,2023-08-21 19:10:35+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-21,Garlic Naan,1.0,2023-12-21 23:20:24+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-12-10,Garlic Naan,1.0,2023-12-10 20:54:11+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-20,Garlic Naan,1.0,2024-01-20 19:43:14+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-06,Garlic Naan,1.0,2023-09-06 19:40:00+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-16,Garlic Naan,1.0,2023-07-16 19:23:52+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-05-07,Garlic Naan,1.0,2024-05-07 19:10:31+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-07-06,Garlic Naan,1.0,2023-07-06 23:01:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-25,Garlic Naan,1.0,2023-08-25 23:27:55+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-03,Garlic Naan,1.0,2023-08-03 23:00:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-11-12,Garlic Naan,1.0,2023-11-12 20:54:55+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-26,Garlic Naan,1.0,2023-08-26 21:34:08+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-30,Garlic Naan,1.0,2023-09-30 14:11:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-10-02,Garlic Naan,1.0,2023-10-02 12:50:00+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-09-02,Garlic Naan,2.0,2023-09-02 15:24:40+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2023-08-30,Garlic Naan,1.0,2023-08-30 21:49:57+00:00,Salt Tata,GM,2.0,0.002,PKT,GM,1000
2024-01-27,Garlic Naan,2.0,2024-01-27 21:18:06+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-07-16,Garlic Naan,1.0,2023-07-16 19:23:52+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2023-08-01,Garlic Naan,1.0,2023-08-01 22:52:10+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-04-04,Garlic Naan,1.0,2024-04-04 23:49:08+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
2024-03-03,Garlic Naan,2.0,2024-03-03 22:11:29+00:00,Milk 3 Fat,ML,10.0,0.02,PKT,ML,500
