Date,Item_Name,Qty_,Timestamp,Category,Raw_Material,Unit,Qty,converted_qty,Purchase_Unit,Consumption_Unit,Conversion_Qty
2024-04-28,Crispy Corn,2.0,2024-04-29 00:10:36+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-11,Crispy Corn,1.0,2024-02-11 22:45:47+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-03-30,Crispy Corn,1.0,2024-03-30 23:18:48+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-04-21,Crispy Corn,1.0,2024-04-21 21:20:55+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-07-15,Crispy Corn,1.0,2023-07-15 21:20:24+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-01-16,Crispy Corn,1.0,2024-01-16 22:50:20+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-04-10,Crispy Corn,1.0,2024-04-10 23:40:15+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-08-31,Crispy Corn,1.0,2024-08-31 23:35:48+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-11-27,Crispy Corn,2.0,2023-11-27 22:44:30+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-08-03,Crispy Corn,1.0,2023-08-03 23:06:37+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-08-30,Crispy Corn,1.0,2024-08-30 22:57:06+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-01-09,Crispy Corn,1.0,2024-01-09 22:36:45+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-28,Crispy Corn,1.0,2024-02-28 20:59:55+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-08-18,Crispy Corn,1.0,2024-08-18 23:28:35+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-07-13,Crispy Corn,1.0,2023-07-13 22:18:40+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-08-27,Crispy Corn,1.0,2023-08-27 23:25:45+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-10,Crispy Corn,3.0,2024-02-11 02:06:08+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-18,Crispy Corn,1.0,2024-02-18 23:18:13+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-07-23,Crispy Corn,1.0,2023-07-23 22:42:34+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-09-10,Crispy Corn,1.0,2024-09-10 22:20:25+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-01-09,Crispy Corn,2.0,2024-01-09 22:46:59+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-12-17,Crispy Corn,1.0,2023-12-17 15:01:02+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-03-27,Crispy Corn,1.0,2024-03-27 22:32:49+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-06-17,Crispy Corn,1.0,2024-06-17 21:49:00+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-09-28,Crispy Corn,1.0,2024-09-28 22:03:12+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-03-26,Crispy Corn,1.0,2024-03-26 21:57:19+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-10,Crispy Corn,1.0,2024-02-10 21:38:25+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-07-23,Crispy Corn,1.0,2024-07-23 20:41:18+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-07-29,Crispy Corn,1.0,2024-07-29 23:53:54+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-12-19,Crispy Corn,1.0,2023-12-19 22:34:36+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-01-14,Crispy Corn,1.0,2024-01-14 15:15:26+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-07-20,Crispy Corn,1.0,2024-07-20 21:55:26+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-12-14,Crispy Corn,1.0,2023-12-14 15:04:44+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-11-06,Crispy Corn,1.0,2023-11-06 21:27:33+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-02-01,Crispy Corn,1.0,2024-02-01 22:51:51+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-07-09,Crispy Corn,1.0,2024-07-09 15:19:01+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-10-06,Crispy Corn,1.0,2024-10-06 20:31:30+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-10-26,Crispy Corn,1.0,2023-10-26 22:18:26+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2024-03-29,Crispy Corn,1.0,2024-03-29 23:59:41+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-12-19,Crispy Corn,1.0,2023-12-20 00:45:10+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-12-20,Crispy Corn,1.0,2023-12-20 22:13:05+00:00,ORIENTAL STARTER,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-09-18,Crispy Corn,1.0,2023-09-18 14:06:29+00:00,Oriental Starter,Bell Papper Yellow,GM,10.0,0.01,Kg,GM,1000
2023-11-24,Crispy Corn,1.0,2023-11-24 20:34:11+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-01-05,Crispy Corn,2.0,2024-01-05 23:50:03+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-02,Crispy Corn,1.0,2023-12-02 23:36:17+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-07-11,Crispy Corn,1.0,2023-07-11 22:59:32+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-09-02,Crispy Corn,1.0,2024-09-02 21:21:33+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-15,Crispy Corn,1.0,2023-09-16 01:16:52+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-06,Crispy Corn,1.0,2023-09-06 23:49:14+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-20,Crispy Corn,1.0,2023-12-20 22:04:23+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-01-09,Crispy Corn,2.0,2024-01-09 22:46:59+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-02,Crispy Corn,1.0,2024-05-02 22:53:31+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-06-29,Crispy Corn,1.0,2024-06-29 14:46:03+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-06-25,Crispy Corn,1.0,2024-06-25 21:51:59+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-26,Crispy Corn,1.0,2023-08-26 22:25:04+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-08,Crispy Corn,1.0,2024-05-08 21:33:32+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-23,Crispy Corn,1.0,2023-12-23 21:25:26+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-03-16,Crispy Corn,2.0,2024-03-16 21:56:54+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-09,Crispy Corn,1.0,2024-05-09 22:12:39+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-26,Crispy Corn,1.0,2023-09-26 22:17:14+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-29,Crispy Corn,1.0,2023-09-29 21:29:09+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-12,Crispy Corn,1.0,2024-02-12 23:03:54+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-11-21,Crispy Corn,1.0,2023-11-21 23:51:24+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-11-03,Crispy Corn,2.0,2023-11-03 23:33:03+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-04,Crispy Corn,1.0,2024-02-04 16:03:02+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-03-10,Crispy Corn,1.0,2024-03-10 14:40:47+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-07-11,Crispy Corn,1.0,2024-07-11 23:48:51+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-24,Crispy Corn,1.0,2024-02-24 21:05:23+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-24,Crispy Corn,1.0,2023-10-24 15:28:52+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-07-14,Crispy Corn,1.0,2023-07-14 22:29:50+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-04-30,Crispy Corn,1.0,2024-04-30 14:40:58+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-08-07,Crispy Corn,1.0,2024-08-07 21:28:39+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-15,Crispy Corn,1.0,2023-08-15 15:02:36+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-14,Crispy Corn,1.0,2023-08-14 19:57:14+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-01-20,Crispy Corn,1.0,2024-01-20 23:40:40+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-10-10,Crispy Corn,1.0,2024-10-10 23:13:09+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-06-12,Crispy Corn,1.0,2024-06-12 22:01:01+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-12,Crispy Corn,1.0,2023-08-12 23:50:16+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-01,Crispy Corn,1.0,2023-10-01 15:53:35+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-28,Crispy Corn,1.0,2023-10-29 00:10:06+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-26,Crispy Corn,1.0,2024-05-26 20:17:01+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-05,Crispy Corn,1.0,2024-05-05 23:57:25+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-10-17,Crispy Corn,1.0,2024-10-17 19:58:25+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-17,Crispy Corn,1.0,2024-05-17 22:31:05+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-07-06,Crispy Corn,1.0,2023-07-06 14:53:49+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-11,Crispy Corn,1.0,2023-10-11 20:39:14+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-08-01,Crispy Corn,1.0,2024-08-01 21:35:59+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-08-21,Crispy Corn,2.0,2024-08-21 22:46:48+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-06-14,Crispy Corn,1.0,2024-06-14 15:00:03+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-17,Crispy Corn,1.0,2024-02-17 23:31:02+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-22,Crispy Corn,1.0,2023-12-22 22:33:29+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-03,Crispy Corn,2.0,2024-02-03 13:46:23+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-02,Crispy Corn,1.0,2024-02-02 21:25:31+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-11-07,Crispy Corn,1.0,2023-11-07 22:22:17+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-04-14,Crispy Corn,1.0,2024-04-14 22:24:44+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-03-23,Crispy Corn,1.0,2024-03-23 15:35:26+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-06-30,Crispy Corn,1.0,2024-07-01 00:09:21+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-14,Crispy Corn,1.0,2023-10-14 14:17:56+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-09,Crispy Corn,1.0,2023-12-09 23:49:43+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-15,Crispy Corn,1.0,2023-12-16 00:56:49+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-13,Crispy Corn,1.0,2023-08-13 15:23:36+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-04-16,Crispy Corn,1.0,2024-04-16 23:28:54+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-02,Crispy Corn,1.0,2024-05-02 22:58:26+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-07-04,Crispy Corn,1.0,2023-07-04 14:43:32+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-11,Crispy Corn,1.0,2023-10-12 00:49:46+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-10,Crispy Corn,1.0,2024-02-11 00:20:50+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-30,Crispy Corn,1.0,2024-05-30 22:19:31+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-04-17,Crispy Corn,1.0,2024-04-17 22:02:08+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-26,Crispy Corn,1.0,2023-12-26 22:30:06+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-03-27,Crispy Corn,1.0,2024-03-27 23:02:07+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-10-10,Crispy Corn,1.0,2024-10-10 21:34:43+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-05-09,Crispy Corn,1.0,2024-05-09 14:04:38+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-10-21,Crispy Corn,1.0,2023-10-21 15:16:50+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-02-02,Crispy Corn,1.0,2024-02-02 22:28:19+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-01-21,Crispy Corn,1.0,2024-01-21 15:21:07+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-03-31,Crispy Corn,1.0,2024-03-31 23:07:42+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-01-15,Crispy Corn,2.0,2024-01-15 23:21:50+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-04,Crispy Corn,1.0,2023-09-04 15:03:16+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-14,Crispy Corn,1.0,2023-12-14 21:25:17+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-08-15,Crispy Corn,1.0,2024-08-15 23:02:37+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-19,Crispy Corn,1.0,2023-12-20 00:45:10+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-09-02,Crispy Corn,1.0,2023-09-02 23:05:12+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-15,Crispy Corn,2.0,2023-12-15 16:10:43+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-09-11,Crispy Corn,1.0,2024-09-11 22:27:02+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-12-10,Crispy Corn,1.0,2023-12-10 22:11:11+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-08-26,Crispy Corn,1.0,2023-08-26 19:09:53+00:00,Oriental Starter,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2023-11-11,Crispy Corn,2.0,2023-11-11 22:21:30+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-04-20,Crispy Corn,1.0,2024-04-20 23:46:23+00:00,ORIENTAL STARTER,Black Pepper Whole,GM,2.0,0.002,Kg,GM,1000
2024-09-29,Crispy Corn,1.0,2024-09-29 22:06:59+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-04,Crispy Corn,1.0,2023-08-04 23:46:27+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-11-07,Crispy Corn,2.0,2023-11-07 22:41:47+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-07-14,Crispy Corn,1.0,2024-07-15 00:57:22+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-04-09,Crispy Corn,1.0,2024-04-09 22:54:49+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-05-12,Crispy Corn,1.0,2024-05-12 15:16:03+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-07-11,Crispy Corn,1.0,2024-07-11 22:20:40+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-01-20,Crispy Corn,1.0,2024-01-20 23:40:40+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-16,Crispy Corn,0.5,2023-08-16 23:02:56+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-13,Crispy Corn,1.0,2023-07-13 20:03:05+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-09,Crispy Corn,1.0,2023-07-09 15:16:47+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-10-15,Crispy Corn,1.0,2023-10-15 21:20:25+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-04-27,Crispy Corn,1.0,2024-04-27 23:11:08+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-12-22,Crispy Corn,1.0,2023-12-22 22:33:29+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-01-16,Crispy Corn,0.5,2024-01-16 21:42:42+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-04-29,Crispy Corn,1.0,2024-04-29 20:16:36+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-09-25,Crispy Corn,1.0,2023-09-25 21:13:34+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-01-27,Crispy Corn,1.0,2024-01-27 14:33:28+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-05-19,Crispy Corn,1.0,2024-05-19 22:26:40+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-12-02,Crispy Corn,1.0,2023-12-02 19:04:18+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-10-14,Crispy Corn,1.5,2024-10-14 23:04:41+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-06-28,Crispy Corn,1.0,2024-06-28 20:55:20+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-14,Crispy Corn,1.0,2023-07-14 22:04:10+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-12-01,Crispy Corn,1.0,2023-12-01 14:50:25+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-10-11,Crispy Corn,1.0,2024-10-11 23:24:57+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-27,Crispy Corn,1.0,2023-07-27 21:16:21+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-12-14,Crispy Corn,1.0,2023-12-14 22:51:16+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-15,Crispy Corn,1.0,2023-08-15 22:51:37+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-15,Crispy Corn,1.0,2023-07-15 21:20:24+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-15,Crispy Corn,1.0,2023-08-15 21:39:54+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-07,Crispy Corn,1.0,2023-07-07 22:42:01+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-06-11,Crispy Corn,1.0,2024-06-11 20:08:26+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-25,Crispy Corn,1.0,2023-08-25 23:16:08+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-11-03,Crispy Corn,2.0,2023-11-03 21:35:10+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-03-03,Crispy Corn,1.0,2024-03-03 15:43:40+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-09-29,Crispy Corn,2.0,2024-09-30 00:32:04+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-11-22,Crispy Corn,1.0,2023-11-22 21:33:34+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-08-07,Crispy Corn,1.0,2024-08-07 22:22:35+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-07-26,Crispy Corn,1.0,2024-07-26 22:45:21+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-12-16,Crispy Corn,1.0,2023-12-16 23:29:38+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-08-23,Crispy Corn,1.0,2024-08-23 23:19:02+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-09-21,Crispy Corn,1.0,2024-09-21 23:54:08+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-08-03,Crispy Corn,4.0,2024-08-04 00:42:57+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-05-12,Crispy Corn,1.0,2024-05-12 21:03:55+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-13,Crispy Corn,1.0,2023-08-13 15:23:36+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-08-07,Crispy Corn,1.0,2024-08-07 21:28:39+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2024-05-17,Crispy Corn,1.0,2024-05-17 22:11:52+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-10-24,Crispy Corn,1.0,2023-10-24 22:24:53+00:00,ORIENTAL STARTER,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-07-06,Crispy Corn,1.0,2023-07-06 23:01:57+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
2023-08-05,Crispy Corn,1.0,2023-08-05 23:49:38+00:00,Oriental Starter,White Pepper Powder,GM,1.0,0.001,Kg,GM,1000
